label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
hangloose,0.3045499324798584,0.629043459892273,-4.620391678145097e-07,0.2546225190162658,0.508280336856842,-0.0128702735528349,0.233725368976593,0.375084638595581,-0.0280970130115747,0.2140304893255233,0.2668533623218536,-0.0429428406059742,0.1711234152317047,0.2070432156324386,-0.0541057735681533,0.3407819867134094,0.3209091424942016,-0.0128284320235252,0.3886604309082031,0.3035562932491302,-0.0222033504396677,0.3757948279380798,0.344007283449173,-0.0319400019943714,0.3560064435005188,0.3733310103416443,-0.0392229184508323,0.3857595324516296,0.3649561107158661,-0.015614541247487,0.4284310936927795,0.335511714220047,-0.0172530096024274,0.4123719930648803,0.3701187670230865,-0.0201715119183063,0.3923482000827789,0.4027610719203949,-0.0256262999027967,0.4221252799034118,0.4185099601745605,-0.0186786297708749,0.458979994058609,0.3766818940639496,-0.02321950905025,0.4443773627281189,0.406389057636261,-0.0178292971104383,0.4237500131130218,0.4367618262767792,-0.015210716985166,0.4506122171878814,0.4761989712715149,-0.0221307389438152,0.5010490417480469,0.4053334295749664,-0.0247175488620996,0.5343557000160217,0.3717172145843506,-0.0176096744835376,0.5616970062255859,0.3429803252220154,-0.0120966946706175
hangloose,0.3032536506652832,0.6356219053268433,-4.777036224368203e-07,0.2548664808273315,0.513717770576477,-0.0115150725468993,0.2352716773748397,0.3766887784004211,-0.025927422568202,0.2155765742063522,0.2672040462493896,-0.0400363951921463,0.1713042110204696,0.2082319259643554,-0.0502646714448928,0.339571088552475,0.3199151754379272,-0.0104201370850205,0.3920978605747223,0.3030407726764679,-0.0191306341439485,0.378787487745285,0.3464370965957641,-0.0286036264151334,0.3566306829452514,0.3763381242752075,-0.035574872046709,0.3851431310176849,0.3640142977237701,-0.0129798781126737,0.4318720996379852,0.3361687064170837,-0.0130606982856988,0.4155586063861847,0.373605728149414,-0.0154468789696693,0.3937494456768036,0.405911773443222,-0.0205165576189756,0.4226786494255066,0.4180389046669006,-0.0157653726637363,0.4629244208335876,0.3772132396697998,-0.0186787042766809,0.4486389458179474,0.4084925651550293,-0.0132983149960637,0.4264711439609527,0.4385993778705597,-0.0108067439869046,0.452188104391098,0.4762449860572815,-0.0187424812465906,0.5031030178070068,0.4060646891593933,-0.0197479724884033,0.5367304682731628,0.3731337487697601,-0.0124173015356063,0.5635925531387329,0.3434252738952636,-0.0068495506420731
hangloose,0.3057059347629547,0.6361037492752075,-4.820721528631111e-07,0.2572014629840851,0.5140944719314575,-0.0135212941095232,0.2375640273094177,0.3763470947742462,-0.0286846626549959,0.2177560925483703,0.2665358781814575,-0.043144155293703,0.1742829233407974,0.2075873017311096,-0.0536107383668422,0.3434282541275024,0.3272793889045715,-0.0111146690323948,0.3921296894550323,0.3062913715839386,-0.0212317258119583,0.3764393329620361,0.3471088409423828,-0.0321502611041069,0.3547313213348388,0.3765933513641357,-0.0398036129772663,0.3896017372608185,0.3719058632850647,-0.0126896062865853,0.4329222738742828,0.3404638171195984,-0.0147365136072039,0.415440171957016,0.3753660321235657,-0.01863719150424,0.3943960666656494,0.4081326723098755,-0.0242718737572431,0.4272881746292114,0.4239836633205414,-0.014674718491733,0.4658223390579223,0.3811312317848205,-0.0184342786669731,0.4509117305278778,0.4098910093307495,-0.0132360942661762,0.4289942979812622,0.440109372138977,-0.0104986382648348,0.4561643302440643,0.47919762134552,-0.0170766189694404,0.5052651166915894,0.4078215956687927,-0.0179365444928407,0.5380972623825073,0.3737419545650482,-0.0103700011968612,0.564774751663208,0.343973845243454,-0.0045516993850469
hangloose,0.306272804737091,0.6406144499778748,-4.747149660033756e-07,0.2572610378265381,0.5168740153312683,-0.0116734020411968,0.2384854555130005,0.3807131648063659,-0.0268521904945373,0.220627561211586,0.2691946029663086,-0.0416029132902622,0.1764284670352935,0.209801435470581,-0.0526117235422134,0.3440105020999908,0.3259942233562469,-0.0129428282380104,0.3949426412582397,0.3054875135421753,-0.0216453950852155,0.3817017674446106,0.3476384580135345,-0.0309552922844886,0.3607340455055237,0.3783157765865326,-0.0377235077321529,0.3892208039760589,0.3696053922176361,-0.0154281202703714,0.4344484806060791,0.3395630717277527,-0.0148297334089875,0.4188988208770752,0.3759294152259826,-0.0167444329708814,0.3982341587543487,0.4084578454494476,-0.0217690877616405,0.4266982078552246,0.4240017533302307,-0.0178619902580976,0.4652580022811889,0.3803829252719879,-0.0195177271962165,0.4516627192497253,0.4107806980609894,-0.0132089434191584,0.4304568171501159,0.4416761398315429,-0.0104923155158758,0.4560495018959045,0.4822649955749511,-0.0205787625163793,0.5057603716850281,0.4080632030963897,-0.0206969436258077,0.5378949642181396,0.3745056092739105,-0.012325326912105,0.5635392069816589,0.3462607264518738,-0.0060693752020597
hangloose,0.3080612421035766,0.6412489414215088,-4.773798423229891e-07,0.259607195854187,0.5193511843681335,-0.011211453936994,0.2406887859106063,0.3815751075744629,-0.02565205283463,0.221699059009552,0.2696763277053833,-0.0400251522660255,0.1776949167251587,0.2088583409786224,-0.0506269074976444,0.3451547026634216,0.3252703845500946,-0.0098946569487452,0.39571014046669,0.3074929416179657,-0.0188245233148336,0.3830808401107788,0.3493280410766601,-0.0290496163070201,0.3618550896644592,0.3785470426082611,-0.0365615077316761,0.3908388614654541,0.3677502572536468,-0.0129693085327744,0.4353189468383789,0.3407205641269684,-0.0130223464220762,0.4205747246742248,0.3767130076885223,-0.0161566790193319,0.3999262452125549,0.4083869457244873,-0.0218959841877222,0.4289302229881286,0.4214915335178375,-0.0162047706544399,0.467447280883789,0.3809898495674133,-0.0195413120090961,0.4546316862106323,0.4124521017074585,-0.0144626088440418,0.433485746383667,0.4432713985443115,-0.0120452679693698,0.4590067863464355,0.4792480170726776,-0.0196054950356483,0.509477436542511,0.4072230160236358,-0.0206818487495183,0.542664110660553,0.374556690454483,-0.0129781207069754,0.5691229104995728,0.3470190465450287,-0.0070083891041576
hangloose,0.3102883994579315,0.6422298550605774,-4.774677222485479e-07,0.2598606944084167,0.5214581489562988,-0.011334653943777,0.2402156740427017,0.3837963342666626,-0.0259198080748319,0.2226079702377319,0.2712368667125702,-0.0400899089872837,0.178485557436943,0.2102638185024261,-0.0505102910101413,0.3462004363536834,0.3237863779067993,-0.0132581749930977,0.3968817591667175,0.3076032400131225,-0.0204757675528526,0.385295420885086,0.3513867855072021,-0.0286056511104106,0.3644640147686004,0.3819188475608825,-0.0350324846804142,0.3918256163597107,0.3650453090667724,-0.0162539444863796,0.4356506466865539,0.3416755497455597,-0.0141689293086528,0.421315461397171,0.3792057931423187,-0.0155689343810081,0.4010936617851257,0.411429762840271,-0.0209422949701547,0.4297922551631927,0.419819563627243,-0.019013974815607,0.4662182927131653,0.3820517957210541,-0.0207536686211824,0.4535221457481384,0.4155344069004059,-0.0145749310031533,0.4330403506755829,0.447275698184967,-0.0123048713430762,0.4599663019180298,0.4796121418476105,-0.0219604689627885,0.511006772518158,0.4095366597175598,-0.0230169929563999,0.5444997549057007,0.3780318200588226,-0.014994291588664,0.5713174343109131,0.3507084548473358,-0.0090637383982539
hangloose,0.3069154918193817,0.6409392356872559,-4.875686272498569e-07,0.2584501206874847,0.518818736076355,-0.0104804374277591,0.240302175283432,0.3838021755218506,-0.0250899642705917,0.2240839451551437,0.273504376411438,-0.0396550931036472,0.1812360435724258,0.2133986949920654,-0.0506460033357143,0.3487601578235626,0.3270224630832672,-0.0128677627071738,0.3974121212959289,0.3083332479000091,-0.0216111559420824,0.3843024373054504,0.3506229519844055,-0.0307776574045419,0.3635700643062591,0.3804011642932892,-0.0377405025064945,0.3940659761428833,0.3699330985546112,-0.0167027059942483,0.4365972280502319,0.3422688543796539,-0.0162827651947736,0.42096146941185,0.3785531520843506,-0.017745791003108,0.4013114869594574,0.4106567203998565,-0.0228575579822063,0.431144118309021,0.4251550734043121,-0.0204297248274087,0.4670002460479736,0.3830726742744446,-0.0237515345215797,0.4533999264240265,0.4148802161216736,-0.0170415639877319,0.4334864616394043,0.4461263120174408,-0.0140211135149002,0.4602938890457153,0.4854446649551391,-0.0243090409785509,0.5114821195602417,0.4127780795097351,-0.0263295769691467,0.544493556022644,0.3803525567054748,-0.0181544739753007,0.5715981721878052,0.3526819944381714,-0.0119275609031319
hangloose,0.3098309338092804,0.6395024061203003,-4.5275530169419653e-07,0.2612273693084717,0.5155381560325623,-0.0108043802902102,0.241934984922409,0.3825549781322479,-0.0266423039138317,0.2242248207330703,0.2733124494552612,-0.042512509971857,0.1795495003461837,0.2137984037399292,-0.0548672340810298,0.3471106290817261,0.3270823657512665,-0.01529720146209,0.3982002437114715,0.3109272420406341,-0.0249687954783439,0.3880070447921753,0.3542192578315735,-0.0341299884021282,0.3675180077552795,0.3849373757839203,-0.0408412218093872,0.3911055326461792,0.3701137900352478,-0.019752912223339,0.4377357065677643,0.3449800610542297,-0.0201412830501794,0.4247292578220367,0.3819274306297302,-0.0218038875609636,0.4041391909122467,0.4131312966346741,-0.0269938893616199,0.428112268447876,0.4260779023170471,-0.0241523329168558,0.4685287773609161,0.3863416910171509,-0.0279105175286531,0.4569156765937805,0.4184196889400482,-0.0219056326895952,0.4365791082382202,0.4483017325401306,-0.0194012019783258,0.4584084153175354,0.4871363639831543,-0.0287349224090576,0.5122752785682678,0.4155130684375763,-0.0308379996567964,0.5463356971740723,0.3813677430152893,-0.023264167830348,0.5738276243209839,0.3510040044784546,-0.0176824275404214
hangloose,0.3085306286811828,0.6434611678123474,-5.018704314352362e-07,0.259956419467926,0.5178201794624329,-0.0101025886833667,0.2410122007131576,0.3835787773132324,-0.0256496053189039,0.2233411073684692,0.2746182680130005,-0.0411504432559013,0.1804210841655731,0.2126150578260421,-0.053380649536848,0.3484460413455963,0.3251427412033081,-0.0158981438726186,0.3930125832557678,0.3111593127250671,-0.0253015514463186,0.3806968033313751,0.3559297919273376,-0.0348754934966564,0.3603570461273193,0.3865790069103241,-0.0422706604003906,0.3930438756942749,0.3685804605484009,-0.0207360368221998,0.4352957606315613,0.3423514664173126,-0.0210246313363313,0.4203444719314575,0.3816891014575958,-0.0227616764605045,0.4000276923179626,0.4148666560649872,-0.0282528512179851,0.4299827516078949,0.4261539280414581,-0.0251708254218101,0.4669134020805359,0.3852097690105438,-0.0287598650902509,0.4540735185146332,0.4191686809062958,-0.0218378119170665,0.4338627457618713,0.4509487748146057,-0.0189792588353157,0.4597481191158294,0.4896930456161499,-0.0297213327139616,0.5117880702018738,0.4144118130207062,-0.0320284105837345,0.5454881191253662,0.379608154296875,-0.0236443076282739,0.5730504989624023,0.3490316271781921,-0.0175460893660783
hangloose,0.3082272112369537,0.6421895027160645,-4.828106057175319e-07,0.2591703236103058,0.5166089534759521,-0.0097287120297551,0.2405458688735962,0.3832981288433075,-0.0246522333472967,0.223553717136383,0.2736122608184814,-0.0396989621222019,0.1800524741411209,0.2128231823444366,-0.0512954518198967,0.3459703326225281,0.3278107643127441,-0.0133218811824917,0.3960952758789062,0.311984121799469,-0.0212664157152175,0.3835736513137817,0.3559766709804535,-0.0296070557087659,0.3628662228584289,0.3858500123023987,-0.0362927168607711,0.3917149305343628,0.37071293592453,-0.0178733468055725,0.4369254410266876,0.3457480669021606,-0.0173678305000066,0.4216463565826416,0.383704274892807,-0.0192153099924325,0.4011617600917816,0.4157429039478302,-0.0247059371322393,0.4296039640903473,0.4267357885837555,-0.0220301933586597,0.4692851603031158,0.3864785432815552,-0.0251880213618278,0.4560637176036834,0.4198984801769256,-0.0188649017363786,0.4353777766227722,0.4508006870746612,-0.016240619122982,0.4598419666290283,0.4882311820983886,-0.0262002740055322,0.5117664337158203,0.4153885245323181,-0.0279039461165666,0.5451377034187317,0.3820313811302185,-0.0197767857462167,0.572582483291626,0.3531846702098846,-0.0137632377445697
hangloose,0.3071595728397369,0.6459484696388245,-4.779109303854057e-07,0.2596712708473205,0.5199799537658691,-0.0090065943077206,0.2407818436622619,0.3843883275985718,-0.0236277002841234,0.2228200137615203,0.274745762348175,-0.0384317636489868,0.1785931438207626,0.2152971476316452,-0.0497602336108684,0.3424941599369049,0.3308006227016449,-0.0151094691827893,0.3951245546340942,0.3117287755012512,-0.0236405842006206,0.3843356370925903,0.3554855585098266,-0.031506523489952,0.3634572327136993,0.3858572244644165,-0.0375803895294666,0.388166069984436,0.3738191723823547,-0.0200919490307569,0.4356029033660888,0.3449258506298065,-0.0196277070790529,0.4220271706581116,0.3832150399684906,-0.0202373582869768,0.4012455344200134,0.4156036972999573,-0.0248585175722837,0.4267462491989136,0.4297786355018616,-0.0246870387345552,0.4684569537639618,0.3855575323104858,-0.0277543347328901,0.4564301669597626,0.4190128743648529,-0.0207644142210483,0.4355059862136841,0.4508871436119079,-0.0177939664572477,0.4579997062683105,0.4910999536514282,-0.0292590036988258,0.5104985237121582,0.4163227081298828,-0.0307442918419837,0.5440433025360107,0.3824610114097595,-0.0226690229028463,0.5708826780319214,0.3534308969974518,-0.0168894734233617
hangloose,0.3067491054534912,0.6415995359420776,-4.76647699088062e-07,0.258531391620636,0.5161430835723877,-0.0116185219958424,0.238989844918251,0.3827897906303406,-0.0279791746288537,0.2208189517259597,0.2744469940662384,-0.0439494848251342,0.1779241412878036,0.213110938668251,-0.0564313121140003,0.3451837599277496,0.3318459689617157,-0.0175331085920333,0.3929634988307953,0.3120558261871338,-0.0278730727732181,0.3786699473857879,0.355001300573349,-0.0375675000250339,0.3569071888923645,0.3836231529712677,-0.0448394827544689,0.3908757865428924,0.3774738311767578,-0.0213824920356273,0.4347649216651916,0.3452499806880951,-0.0233413893729448,0.4181441068649292,0.3827886581420898,-0.0253366846591234,0.3972668647766113,0.4152238368988037,-0.0306250043213367,0.4284327328205108,0.4339950978755951,-0.0250043123960495,0.4668408632278442,0.3896779716014862,-0.0297119338065385,0.4520345330238342,0.4218691289424896,-0.0226932615041732,0.4300831258296966,0.4534348249435425,-0.0193654932081699,0.4583794474601745,0.4946325421333313,-0.0288043394684791,0.5092694759368896,0.4190787076950073,-0.0314380005002021,0.5430746078491211,0.38422492146492,-0.0234186127781867,0.5711652040481567,0.3539488315582275,-0.0175373069941997
hangloose,0.3052062392234802,0.6396426558494568,-4.750436914946477e-07,0.2581173181533813,0.5142958760261536,-0.0090251863002777,0.239492654800415,0.380295068025589,-0.0239104684442281,0.2211117446422577,0.2728134989738464,-0.0390310995280742,0.1763403117656707,0.2151980698108673,-0.0508093386888504,0.3426462411880493,0.3313100636005401,-0.0154653685167431,0.3912442624568939,0.3109962046146393,-0.0251079853624105,0.3788394331932068,0.3544496595859527,-0.0338612273335456,0.3579007387161255,0.385120689868927,-0.0404565446078777,0.3882770836353302,0.3757015764713287,-0.0204607397317886,0.4334287643432617,0.3432953357696533,-0.0211629308760166,0.4187628328800201,0.3810433149337768,-0.0222344025969505,0.3981276750564575,0.413735419511795,-0.0270437318831682,0.4267961978912353,0.4316656291484833,-0.0251440238207578,0.4659279882907867,0.3867243528366089,-0.0287859067320823,0.4524637758731842,0.4196640849113464,-0.0217649135738611,0.4313644170761108,0.4511180818080902,-0.0186972767114639,0.4576826095581054,0.4926671087741852,-0.02983920276165,0.5099655389785767,0.4188729524612427,-0.031601209193468,0.5437082052230835,0.3849162459373474,-0.0238203313201665,0.5711934566497803,0.3549820482730865,-0.0183816216886043
